Abraham	Abrahám
pět	pít,pětník,supět,zpět,píce,opět,zpětit,Pěč,píča,píka,pitvat,pat,pec,píár,úpět,píle,pěna,pípat,Pikt,zpívat,pěnice,Peck,spět,zpětvzít,péče,pěší,pětiletý,pílit,pnít,čapět,zpěčit,pata,pěkný,píst,pepř,pátek,péci,pěst,zpěčovat,zpíčit,supat,vypíčit,Pepa,pepa,pětistovka,zupat,popel,Popel,peníz,odpínat,pnout,picnout,opat,kypět,vzpěčovat,pěchovat,penále,vápenět,Piter,Pelé,pětituna,zípat,přít,Petr,opice,Vápeník,vápeník,Pila,pila,sípět,pecka,patetika,pakt,patina,přítel,patent,nasupit,podpínat,pipeta,páteř,píchat,zpátek,zapovat,zpopelnět,jít,pitomý,pevný,Piper,pécéčko,popelka,Zapata,Pecina,pot,pinie,přát,pást,Piave,pikovat,papat,písek,Pivín,pentle,rozpínat,spát,vít,Vít,vzít,vápeničit,zpěvec,osopit,zpevnět,piano,Pelin,Pétain,pospat,znát,Piťha,vzpínat,pečeť,pálit,Sup,papír,penze,pápěra,pýřit,zpěknit,zívat,zet,přispat,páter,psát,popíkář,pech,Pšov,nit,Spěvák,upír,znatel,znít,píď,čpět,Nat,pářit,půst,pentlit,přitělovat,zíta,dupat,zenit,pop,Pop,pájet,Peřina,Peprník,pero,pětiboj,pupen,pinčl,pelyněk,pšenice,pytel,zpeřit,pěstit,čnít,zpichovat,zpěknět,Petera,zapevnit,páčit,prát,vně,Pilát,rýpat,Pju,čnět,perník,pivoň,pac,necky,Petřín,pes,odpopelňovat,Piast,jet,propan,pekařit,pingl,nítit,páv,pinkat,řepa,zopačit,upejpat,Nick,vát,zápecník,příst,past,panika,víko,nový,zpyt,Ospalý,Spitta,řapík,otápět,přepečovávat,čapíkovat,zen,Proust,přepona,znavit,pupek,vypeřit,polovat,zčitelnit,přední,op,zeť,zopernit,proponovat,předpínat,zapeřit,suponovat,pilot,Spina,naspat,vyvánět,rozpěra,prospěch,kopit,Panák,přepeřit,Pásek,příčit,jíní,pétépák,plynit,zvát,zvát,plný,patro,pauza,petanque,Pozník,zavánět,půl,palice,nést,opeřit,patentář,pouť,znečitelnit,přeznívat,zpopelovatět,připařovat,piplat,provoz,zip,načít,spelovat,pánev,prostý,Zappa,prvý,piknik,unita,pěnkava,řevnit,psout,značit,bit,zátka,prst,patlat,zapchnout,přepichovat,zunět,ničit,půjčit,vpírat,Poe,zpupnět,zvápnět,papež,dnít,čít,povyk,kopec,nýt,nýt,Pan,pan,oj,pás,přeonačit,pásnout,zátinek,pařez,pecnář,zápolit,udit,Palin,zpapírovět,první,zout,výt,papá,přepírat,povíjet,Novák
pěší	Pěč,pěst,pěkný,píce,píka,píst,pět,Pikt,písek,pec,píča,Peck,pěchovat,zpěčit,pes,pěna,pás,pat,pěnice,pít,pakt,pěstit,pást,pětník,zpěčovat,picnout,pesík,úpět,píár,péci,píď,Pásek,pásnout,zpět,pátek,past,pecka,pac,pitvat
přechutit	přichutit,ochutit
předebíhat	předeběhnout
předek	přední
předeslat	přeslat,odeslat,rozeslat,obeslat,zaslat
předestřít	odestřít,rozestřít,podestřít,obestřít,zastřít,vystřít,středit,vstříc,výstřední,prostřít,střed,ústřice,prostřední,střevo,střeček,předek,přední,přestříhnout,dostřeďovat,střiž,Stříž,stříž,Zedník,zítra,odstředit,zostřet,rejstřík,zastřehnout,zestříbřet,sestřenec,predestinovat,zestařet,dostříhnout,střep,zestraničtit,pestřit,jitřit,zastříhnout,zjítřit,nastříhnout,stříhnout,zňátřit,střežit,třít,ustřídmit,denitrovat,stříbro,Stříbro,zeď,Zeyer,Dněstr,předeprat,neřest,ustřehnout,zestraničtět,vystřehnout,edice,zestydat,Nestroy,Bystřice,Dětřich,střídat,předvářet,ustříhnout,nadít,přestřihat,nitro,střecha,přistřelovat,práh,Třinec,ukostřit,třást,převářet,zvnitřnit,křída,křest
předjímat	podjímat,rozjímat,vjímat
předkládat	vzkládat,dokládat
předkopat	kopat
předmět	zpředmětnit,podmět,předmývat,přimět,pomět,změtený,zestřídmět
přední	přesný
přehlédat	zpřehledat,hlédat,nahlédat,hledat,zhlédat,vhlédat,přihlédat
přehoupnout	vhoupnout,houpnout
překládat	přikládat,zakládat,kládat,předkládat,dokládat,vynakládat,vykládat,donakládat,skládat,ukládat,zakládač,kláda,odkládat,rozkládat,vzkládat,obkládat
překrvit	zakrvit
překvapit	kvapit
překydat	kydat
přelodit	nalodit,vylodit
přenáhlit	znáhlit
přeplítat	vyplítat
přepočíst	spočíst,číst
přepásat	připásat
přepřahat	vypřahat,vpřahat,zapřahat,připřahat,spřahat,odpřahat,rozpřahat,napřahat,vzpřahat,vpřáhat,rozpřáhat
přeslat	předeslat
přeslýchat	zaslýchat
přesný	přísný,přední,příst,eses,oj,vně,Poe,půst,Nat,předek,záře,jiný,um,ujec,překovit,esej,vát,příčit,necky,vosa,vset,dýně,osa,různý,nos,Nos,přísnit,zajíc,čin,op,nový,Sup,psát,přít,Antily,prase,Novák,ovce,Praj,set,voj,jíní,Esop,přímo,Oset,vůně,Dák
přesrat	přisrat,zesrat,rozesrat,odsrat,prosrat
přestýlat	nastýlat
přesychat	přesýchat,rozesychat,přisychat,sesychat
přesýchat	přesychat,rozesýchat,přisýchat
převor	vor
převrhat	vrhat,zavrhat,vyvrhat
převíjet	přivíjet
převýšit	vyvýšit
převčelit	zavčelit
přezka	stezka,Kůst,kost,předčit,přepona,záře,zajíc,předek,koka,zen,přední,poezie,košt,bez,Zeus,nízký,přesný,zeď,zem,povyk,zkujnit,jez,zlý,rez,půst,upír,příst,zátka,střep,zet,vzít,čočka,anýz,koza,Poe,pero,antika,křepčit,oj,přízeň,Křovák,kdy,Zedník,Zeyer,kýč,Vey,oko,čin,Izák,vně,etika,kostkář,nerez,různý,kůň,Ota,zip,eses,zátinek,ujec,Kařízek,nota,víko,příčit,kazajka,zkásnout,ucho,psát,předčtenář,nový,ovoce,Kozár,přepad,nést,Kott,pod,zvuk,řepa,ovce,veka,zelí,necky,pařez,zenit,půjčit,zout,čokl,op,Ezop,kozák,přeřizovat,kynout,nach,Antily,Zita,kosa,Zátor,Ob,Zuna,piano,optika,přímo,Nat,překovit,dok,přeznívat,vápno,vosa,zívat,Piave,koště,Čad,kočí,teze,přípoj,močůvka,Sup,zapeřit,kosý,zvnitřnit,doch,kazit,vykat,kočka,perník,příčina,přepočíst,úvoz,část,pnout,přísný,Dyk,vosk,kov,rezivý,Zappa,Lyko,cé,dýka,zinek,močka,vysoký,Vysoký,zkájet,pozice,tep,Kováč,nok,přepeřit,Novák,Čou,Vánoce,úkon,avízo,rozestřít,zapchnout,učit,Zvíkov,uzenář,Přerov,ryzí,zapovat,um,Pju,rozvoz,příjice,půda,Zezula,vset,káča,deka,konec,přít,zařknout,předikovat,Peřina,Kovač,vezír,Pop,pop,čina,vůle,Inuit,kos,Pšov,Kongo,střeček,Kostelný,Piast,Doyle,znát,zápůjční,pnít,sto,vůně,křeček,zajínit,nanuk,Jut,závitka,Řezník,vokazovat,nadít,okno,pot,učout,vokázat,Kojzar,příroda,dík,zeť,Čud,suk,kázat,přísun,zvát,zvát,vát,mok,upload,otep,vkus,znoj,kde,průsek,zinkat,přepírat,zíta,vazný,uzel,čnít,deska,proc,bečka,Queen,kynik,nářadí,Prajz,nula,zvykat,lozit,zkýčařit,přivykat,Vokáč,zadina,kárný,noc,vina,jíní,účinek,půl
přichutit	ochutit,přechutit,dochutit
přihlédat	prohlédat
přiklekat	poklekat
přikládat	dokládat,překládat,zakládat,předkládat,skládat,odkládat,kládat,ukládat,vykládat,rozkládat,donakládat,vynakládat,vzkládat,zakládač,kláda
přikročit	nakročit,zakročit,kročit,vykročit,ukročit,příčit
přilhat	přelhat
přiléhat	sléhat
přimrzat	promrzat,omrzat
přimykat	promykat,mykat,domykat,smykat,promýkat,přivykat,odemykat,uzamykat
připomínat	opomínat,zapomínat,napomínat,pozapomínat
připásat	přepásat
připřahat	zapřahat,přepřahat,spřahat,odpřahat,vypřahat,rozpřahat,napřahat,vpřahat
přisedat	posedat
přisliznout	osliznout
přispat	přispávat,pospat,spát
přispíšit	pospíšit
přisrat	přesrat,prosrat,dosrat,odsrat
přistřihat	přestřihat,střihat,nastřihat
přisychat	přisýchat,osychat,přesychat,prosychat,dosychat
přisýchat	přisychat,osýchat,prosýchat,přesýchat,dosýchat
přivykat	vykat
přivíjet	převíjet,províjet,dovíjet,víjet
přizvedat	zvedat
přát	přít
příběh	přibíhat,zběh,přebíhat
příjemný	příjemnit,jemný,zpříjemnět
přísný	příst,přesný,přísnit
přísnět	přísnit
